year,month,day,Location,Temperature,Percipitation,wind_pressure
2020,1,21,Kallakurichi,24.03,0.01,98.14
2020,1,22,Kallakurichi,24.55,0.02,98.16
2020,1,23,Kallakurichi,25.01,0.02,98.09
2020,1,24,Kallakurichi,23.51,0,98.09
2020,1,25,Kallakurichi,22.83,0,98.09
2020,1,26,Kallakurichi,23.82,0,97.99
2020,1,27,Kallakurichi,24.35,0,97.96
2020,1,28,Kallakurichi,25.37,0,97.97
2020,1,29,Kallakurichi,25.69,0,98.04
2020,1,30,Kallakurichi,25.87,0,97.96
2020,1,31,Kallakurichi,25.89,0,97.89
2020,2,1,Kallakurichi,25.63,0,97.95
2020,2,2,Kallakurichi,25.37,0,98.15
2020,2,3,Kallakurichi,25.33,0,98.14
2020,2,4,Kallakurichi,25.88,0.01,97.98
2020,2,5,Kallakurichi,25.98,0.01,98.01
2020,2,6,Kallakurichi,25.63,0,98.01
2020,2,7,Kallakurichi,26.23,0,98.05
2020,2,8,Kallakurichi,27.05,0,98.04
2020,2,9,Kallakurichi,26.76,0.02,98.08
2020,2,10,Kallakurichi,26.55,0.11,98.06
2020,2,11,Kallakurichi,26.55,0.06,98.1
2020,2,12,Kallakurichi,26.26,0.12,98.21
2020,2,13,Kallakurichi,26.37,0,98.15
2020,2,14,Kallakurichi,27.04,0,97.93
2020,2,15,Kallakurichi,27.35,0,97.93
2020,2,16,Kallakurichi,26.06,0,98.06
2020,2,17,Kallakurichi,26.23,0,98.12
2020,2,18,Kallakurichi,25.88,0,98.1
2020,2,19,Kallakurichi,24.9,0,98.07
2020,2,20,Kallakurichi,25.62,0,98.03
2020,2,21,Kallakurichi,26.63,0.01,98.13
2020,2,22,Kallakurichi,27.82,0.01,98.21
2020,2,23,Kallakurichi,27.27,0,98.13
2020,2,24,Kallakurichi,27.43,0,97.93
2020,2,25,Kallakurichi,29.13,0,97.8
2020,2,26,Kallakurichi,28.88,0,97.85
2020,2,27,Kallakurichi,29.05,0,97.87
2020,2,28,Kallakurichi,29.23,0.01,97.8
2020,2,29,Kallakurichi,29.24,0.01,97.77
2020,3,1,Kallakurichi,29.57,0.02,97.82
2020,3,2,Kallakurichi,30.82,0.01,97.84
2020,3,3,Kallakurichi,31.8,0.01,97.83
2020,3,4,Kallakurichi,32,0,97.75
2020,3,5,Kallakurichi,31.26,0,97.69
2020,3,6,Kallakurichi,30.7,0.02,97.73
2020,3,7,Kallakurichi,30.96,0.02,97.86
2020,3,8,Kallakurichi,31.94,0.05,97.83
2020,3,9,Kallakurichi,31.89,0,97.73
2020,3,10,Kallakurichi,31.83,0,97.77
2020,3,11,Kallakurichi,31.71,0,97.79
2020,3,12,Kallakurichi,31.23,0,97.9
2020,3,13,Kallakurichi,30.37,0,97.91
2020,3,14,Kallakurichi,31.12,0,97.8
2020,3,15,Kallakurichi,31.08,0,97.78
2020,3,16,Kallakurichi,31.73,0,97.88
2020,3,17,Kallakurichi,31.09,0,98.02
2020,3,18,Kallakurichi,31.25,0,97.95
2020,3,19,Kallakurichi,32.21,0,97.84
2020,3,20,Kallakurichi,32.8,0.1,97.8
2020,3,21,Kallakurichi,33.53,0.03,97.79
2020,3,22,Kallakurichi,33.74,0,97.78
2020,3,23,Kallakurichi,32.77,0.05,97.75
2020,3,24,Kallakurichi,32.53,0.03,97.62
2020,3,25,Kallakurichi,32.38,0,97.64
2020,3,26,Kallakurichi,31.79,0,97.68
2020,3,27,Kallakurichi,31.84,0,97.88
2020,3,28,Kallakurichi,32.26,0,97.77
2020,3,29,Kallakurichi,32.1,0,97.69
2020,3,30,Kallakurichi,31.05,0,97.74
2020,3,31,Kallakurichi,31.22,0,97.79
2020,4,1,Kallakurichi,32.05,0,97.75
2020,4,2,Kallakurichi,32.81,0,97.64
2020,4,3,Kallakurichi,32.85,0,97.7
2020,4,4,Kallakurichi,33.29,0.01,97.78
2020,4,5,Kallakurichi,33.82,0.38,97.84
2020,4,6,Kallakurichi,33.63,0.51,97.81
2020,4,7,Kallakurichi,31.38,1.24,97.74
2020,4,8,Kallakurichi,33.6,2.29,97.74
2020,4,9,Kallakurichi,32.15,5.81,97.75
2020,4,10,Kallakurichi,31.9,0.37,97.82
2020,4,11,Kallakurichi,32.15,0,97.92
2020,4,12,Kallakurichi,32.25,0,97.86
2020,4,13,Kallakurichi,32.96,0,97.7
2020,4,14,Kallakurichi,32.74,0,97.74
2020,4,15,Kallakurichi,33.56,0,97.82
2020,4,16,Kallakurichi,34.12,0,97.7
2020,4,17,Kallakurichi,34.3,0.02,97.64
2020,4,18,Kallakurichi,34.73,0,97.67
2020,4,19,Kallakurichi,34.08,0.02,97.65
2020,4,20,Kallakurichi,33.9,0.04,97.66
2020,4,21,Kallakurichi,34.83,0,97.65
2020,4,22,Kallakurichi,35.55,0,97.59
2020,4,23,Kallakurichi,36.2,0.13,97.55
2020,4,24,Kallakurichi,35.1,0.05,97.53
2020,4,25,Kallakurichi,33.73,0.3,97.52
2020,4,26,Kallakurichi,30.69,2.88,97.66
2020,4,27,Kallakurichi,33.5,1.69,97.67
2020,4,28,Kallakurichi,31.52,2.14,97.67
2020,4,29,Kallakurichi,32.16,1.78,97.62
2020,4,30,Kallakurichi,32.32,0.08,97.68
2020,5,1,Kallakurichi,34.59,0.2,97.58
2020,5,2,Kallakurichi,34.94,0.38,97.45
2020,5,3,Kallakurichi,35.1,0.06,97.46
2020,5,4,Kallakurichi,35.35,0,97.55
2020,5,5,Kallakurichi,35.98,0,97.53
2020,5,6,Kallakurichi,35.21,0.02,97.5
2020,5,7,Kallakurichi,35.27,0.06,97.53
2020,5,8,Kallakurichi,35.26,0.04,97.52
2020,5,9,Kallakurichi,35.63,0.01,97.54
2020,5,10,Kallakurichi,35.52,0.07,97.55
2020,5,11,Kallakurichi,32.94,0.41,97.59
2020,5,12,Kallakurichi,30.97,0.92,97.61
2020,5,13,Kallakurichi,33.82,1.22,97.45
2020,5,14,Kallakurichi,34.94,0.01,97.36
2020,5,15,Kallakurichi,35.08,0.07,97.23
2020,5,16,Kallakurichi,34,0.02,97.14
2020,5,17,Kallakurichi,35,2.13,97.04
2020,5,18,Kallakurichi,33.07,0.8,96.96
2020,5,19,Kallakurichi,34.42,0.03,96.87
2020,5,20,Kallakurichi,35.25,0.01,96.98
2020,5,21,Kallakurichi,34.83,0.29,97.25
2020,5,22,Kallakurichi,36.73,0,97.17
2020,5,23,Kallakurichi,37.81,0,97.19
2020,5,24,Kallakurichi,36.7,0.42,97.27
2020,5,25,Kallakurichi,35.73,0.25,97.38
2020,5,26,Kallakurichi,35.73,0.4,97.39
2020,5,27,Kallakurichi,33.86,0.45,97.39
2020,5,28,Kallakurichi,33.85,6.24,97.31
2020,5,29,Kallakurichi,32.11,2.06,97.37
2020,5,30,Kallakurichi,32.92,0.08,97.4
2020,5,31,Kallakurichi,32.65,0.59,97.48
2020,6,1,Kallakurichi,31.05,6.76,97.56
2020,6,2,Kallakurichi,28.57,3.5,97.55
2020,6,3,Kallakurichi,29.04,0.01,97.53
2020,6,4,Kallakurichi,29.76,0,97.51
2020,6,5,Kallakurichi,30.62,4.3,97.49
2020,6,6,Kallakurichi,28.9,3.19,97.46
2020,6,7,Kallakurichi,29.95,2.19,97.38
2020,6,8,Kallakurichi,30.58,0,97.3
2020,6,9,Kallakurichi,31.08,0.08,97.27
2020,6,10,Kallakurichi,30.22,1.42,97.2
2020,6,11,Kallakurichi,29.16,0.24,97.11
2020,6,12,Kallakurichi,30.94,0.07,97.08
2020,6,13,Kallakurichi,32.13,0.01,97.16
2020,6,14,Kallakurichi,31.59,0,97.26
2020,6,15,Kallakurichi,31.8,0.01,97.2
2020,6,16,Kallakurichi,31.87,0.02,97.15
2020,6,17,Kallakurichi,31.36,0.03,97.21
2020,6,18,Kallakurichi,31.62,0.86,97.34
2020,6,19,Kallakurichi,31.46,0.03,97.37
2020,6,20,Kallakurichi,31.29,0.92,97.35
2020,6,21,Kallakurichi,29.26,1,97.3
2020,6,22,Kallakurichi,30.98,0.26,97.14
2020,6,23,Kallakurichi,32.1,1.73,97.24
2020,6,24,Kallakurichi,31.12,3.05,97.29
2020,6,25,Kallakurichi,28.32,12.04,97.26
2020,6,26,Kallakurichi,28.55,5.35,97.21
2020,6,27,Kallakurichi,29.79,2.66,97.21
2020,6,28,Kallakurichi,27.93,3.23,97.21
2020,6,29,Kallakurichi,29.33,1.84,97.13
2020,6,30,Kallakurichi,28.93,1.56,97.11
2020,7,1,Kallakurichi,28.21,0.25,97.27
2020,7,2,Kallakurichi,28.83,4.7,97.27
2020,7,3,Kallakurichi,28.23,9.99,97.29
2020,7,4,Kallakurichi,27.37,1.88,97.28
2020,7,5,Kallakurichi,28.1,0.52,97.26
2020,7,6,Kallakurichi,28.46,0.45,97.24
2020,7,7,Kallakurichi,28.49,2.39,97.33
2020,7,8,Kallakurichi,27.64,4.34,97.41
2020,7,9,Kallakurichi,26.53,16.23,97.38
2020,7,10,Kallakurichi,27.93,3.01,97.42
2020,7,11,Kallakurichi,27.37,10.5,97.4
2020,7,12,Kallakurichi,28.73,4.96,97.26
2020,7,13,Kallakurichi,27.57,0.25,97.22
2020,7,14,Kallakurichi,27.21,9.09,97.26
2020,7,15,Kallakurichi,26.9,3.24,97.22
2020,7,16,Kallakurichi,27.92,2.1,97.17
2020,7,17,Kallakurichi,26.43,0.22,97.22
2020,7,18,Kallakurichi,28.11,1.68,97.31
2020,7,19,Kallakurichi,27.33,12.11,97.34
2020,7,20,Kallakurichi,27.04,15.03,97.25
2020,7,21,Kallakurichi,26.98,1.17,97.32
2020,7,22,Kallakurichi,26.9,0.9,97.37
2020,7,23,Kallakurichi,27.12,4.6,97.32
2020,7,24,Kallakurichi,26.85,15.15,97.41
2020,7,25,Kallakurichi,27.62,11.98,97.5
2020,7,26,Kallakurichi,27.15,0.82,97.6
2020,7,27,Kallakurichi,27.22,2.6,97.44
2020,7,28,Kallakurichi,26.96,5.1,97.27
2020,7,29,Kallakurichi,25.65,14.62,97.21
2020,7,30,Kallakurichi,27.44,0.51,97.24
2020,7,31,Kallakurichi,27.63,6.13,97.22
2020,8,1,Kallakurichi,26.47,4.75,97.26
2020,8,2,Kallakurichi,25.66,2.74,97.29
2020,8,3,Kallakurichi,26.19,1.57,97.2
2020,8,4,Kallakurichi,26.16,1.29,97.09
2020,8,5,Kallakurichi,27.43,0.16,96.98
2020,8,6,Kallakurichi,28.01,0.14,97.08
2020,8,7,Kallakurichi,28.87,0.02,97.29
2020,8,8,Kallakurichi,27.2,7.18,97.33
2020,8,9,Kallakurichi,25.48,8.52,97.31
2020,8,10,Kallakurichi,25.92,0.17,97.35
2020,8,11,Kallakurichi,27.27,8.06,97.44
2020,8,12,Kallakurichi,27.54,0.23,97.51
2020,8,13,Kallakurichi,27.86,0,97.35
2020,8,14,Kallakurichi,27.36,0,97.26
2020,8,15,Kallakurichi,26.7,0,97.33
2020,8,16,Kallakurichi,28.07,0,97.33
2020,8,17,Kallakurichi,29.26,0.02,97.29
2020,8,18,Kallakurichi,29.49,2.03,97.3
2020,8,19,Kallakurichi,27.74,0.87,97.22
2020,8,20,Kallakurichi,27.26,0,97.26
2020,8,21,Kallakurichi,29.08,0,97.41
2020,8,22,Kallakurichi,28.28,8.07,97.5
2020,8,23,Kallakurichi,27.72,22.06,97.48
2020,8,24,Kallakurichi,26.66,19.54,97.51
2020,8,25,Kallakurichi,27.61,2.17,97.55
2020,8,26,Kallakurichi,27.2,3.07,97.56
2020,8,27,Kallakurichi,26.73,2.01,97.46
2020,8,28,Kallakurichi,28.25,0.14,97.34
2020,8,29,Kallakurichi,27.87,0.01,97.35
2020,8,30,Kallakurichi,28.11,6.31,97.39
2020,8,31,Kallakurichi,27.21,6.83,97.45
2020,9,1,Kallakurichi,25.17,8.34,97.42
2020,9,2,Kallakurichi,25.58,16.93,97.44
2020,9,3,Kallakurichi,26.42,3.76,97.42
2020,9,4,Kallakurichi,27.01,3.8,97.36
2020,9,5,Kallakurichi,26.87,1.99,97.31
2020,9,6,Kallakurichi,27.59,6.14,97.29
2020,9,7,Kallakurichi,26.33,4.76,97.4
2020,9,8,Kallakurichi,26.6,1.85,97.43
2020,9,9,Kallakurichi,26.42,18.28,97.35
2020,9,10,Kallakurichi,26.04,11.03,97.21
2020,9,11,Kallakurichi,25.54,2.51,97.29
2020,9,12,Kallakurichi,25.17,0.53,97.53
2020,9,13,Kallakurichi,24.5,6.49,97.54
2020,9,14,Kallakurichi,26.01,4.06,97.39
2020,9,15,Kallakurichi,26.65,0.98,97.38
2020,9,16,Kallakurichi,26.73,0.03,97.4
2020,9,17,Kallakurichi,26.56,0.16,97.42
2020,9,18,Kallakurichi,27.29,0.78,97.28
2020,9,19,Kallakurichi,26.27,0.96,97.14
2020,9,20,Kallakurichi,24.94,0.54,97.12
2020,9,21,Kallakurichi,26.13,0.34,97.19
2020,9,22,Kallakurichi,26.33,0.07,97.33
2020,9,23,Kallakurichi,26.73,0,97.42
2020,9,24,Kallakurichi,27.3,0,97.57
2020,9,25,Kallakurichi,26.07,2.61,97.58
2020,9,26,Kallakurichi,25.19,0.66,97.57
2020,9,27,Kallakurichi,26.61,7.18,97.57
2020,9,28,Kallakurichi,26.33,4.85,97.51
2020,9,29,Kallakurichi,25.24,35.9,97.37
2020,9,30,Kallakurichi,24.78,13.79,97.36
2020,10,1,Kallakurichi,25.09,0.12,97.39
2020,10,2,Kallakurichi,26.39,1.13,97.38
2020,10,3,Kallakurichi,24.33,10.58,97.48
2020,10,4,Kallakurichi,25.76,0.13,97.55
2020,10,5,Kallakurichi,27.07,0.46,97.42
2020,10,6,Kallakurichi,28.01,4.55,97.41
2020,10,7,Kallakurichi,27.89,8.68,97.44
2020,10,8,Kallakurichi,26.89,7.12,97.44
2020,10,9,Kallakurichi,25.58,7.18,97.49
2020,10,10,Kallakurichi,25.55,3.17,97.43
2020,10,11,Kallakurichi,24.49,0.51,97.29
2020,10,12,Kallakurichi,25.76,0.33,97.13
2020,10,13,Kallakurichi,25.44,0.57,97.03
2020,10,14,Kallakurichi,25.36,0.25,97.18
2020,10,15,Kallakurichi,26.26,0.05,97.24
2020,10,16,Kallakurichi,25.33,4.1,97.23
2020,10,17,Kallakurichi,25.87,6.66,97.33
2020,10,18,Kallakurichi,25.85,11.32,97.41
2020,10,19,Kallakurichi,25.19,17.61,97.37
2020,10,20,Kallakurichi,24.83,5.99,97.32
2020,10,21,Kallakurichi,25.26,7.62,97.36
2020,10,22,Kallakurichi,25.34,2.43,97.35
2020,10,23,Kallakurichi,25.73,2.11,97.41
2020,10,24,Kallakurichi,24.5,0.77,97.55
2020,10,25,Kallakurichi,25.92,2.39,97.66
2020,10,26,Kallakurichi,26.25,0.01,97.69
2020,10,27,Kallakurichi,25.76,0,97.65
2020,10,28,Kallakurichi,25.52,0.08,97.71
2020,10,29,Kallakurichi,25.46,0.33,97.74
2020,10,30,Kallakurichi,25.71,0.2,97.7
2020,10,31,Kallakurichi,26.14,0.04,97.7
2020,11,1,Kallakurichi,26.45,0.05,97.76
2020,11,2,Kallakurichi,26.52,0.3,97.84
2020,11,3,Kallakurichi,26.12,0.12,97.83
2020,11,4,Kallakurichi,26.01,0.72,97.79
2020,11,5,Kallakurichi,26.05,3.76,97.83
2020,11,6,Kallakurichi,25.4,2.38,97.94
2020,11,7,Kallakurichi,25.74,0.91,97.98
2020,11,8,Kallakurichi,24.19,3.06,98.01
2020,11,9,Kallakurichi,25.05,0.04,97.88
2020,11,10,Kallakurichi,24.2,0,97.72
2020,11,11,Kallakurichi,24.94,2.43,97.68
2020,11,12,Kallakurichi,24.84,13.75,97.77
2020,11,13,Kallakurichi,24.88,16,97.78
2020,11,14,Kallakurichi,25.24,4.81,97.69
2020,11,15,Kallakurichi,24.69,10.95,97.62
2020,11,16,Kallakurichi,24.29,22.19,97.76
2020,11,17,Kallakurichi,24.7,15.88,97.74
2020,11,18,Kallakurichi,24.9,4.13,97.77
2020,11,19,Kallakurichi,24.88,0.46,97.81
2020,11,20,Kallakurichi,24.2,0.1,97.86
2020,11,21,Kallakurichi,23.17,0,97.91
2020,11,22,Kallakurichi,22.67,0,97.95
2020,11,23,Kallakurichi,22.96,0.15,97.89
2020,11,24,Kallakurichi,23.16,3.15,97.7
2020,11,25,Kallakurichi,24.12,5.23,97.49
2020,11,26,Kallakurichi,22.5,61.87,97.17
2020,11,27,Kallakurichi,23.61,2.15,97.67
2020,11,28,Kallakurichi,24.18,1.37,97.95
2020,11,29,Kallakurichi,24.58,1.2,97.96
2020,11,30,Kallakurichi,24.18,0.85,97.95
2020,12,1,Kallakurichi,23.26,0.22,97.99
2020,12,2,Kallakurichi,23.51,12.52,97.77
2020,12,3,Kallakurichi,22.9,48.6,97.62
2020,12,4,Kallakurichi,23.51,21.98,97.51
2020,12,5,Kallakurichi,23.26,6.87,97.6
2020,12,6,Kallakurichi,23.85,11.62,97.77
2020,12,7,Kallakurichi,24.36,7.76,97.93
2020,12,8,Kallakurichi,24.11,8.48,98.03
2020,12,9,Kallakurichi,24.05,1.26,97.96
2020,12,10,Kallakurichi,22.55,0.02,97.99
2020,12,11,Kallakurichi,21.88,0,98
2020,12,12,Kallakurichi,21.83,0,97.95
2020,12,13,Kallakurichi,21.82,0,97.88
2020,12,14,Kallakurichi,21.3,0,97.9
2020,12,15,Kallakurichi,22.24,1.62,97.96
2020,12,16,Kallakurichi,22.75,19.26,97.97
2020,12,17,Kallakurichi,22.77,11.59,97.94
2020,12,18,Kallakurichi,22.56,8.38,97.96
2020,12,19,Kallakurichi,22.26,0.44,98.03
2020,12,20,Kallakurichi,21.85,0,98.09
2020,12,21,Kallakurichi,20.7,0,98
2020,12,22,Kallakurichi,20.91,0,97.93
2020,12,23,Kallakurichi,21.28,0,97.88
2020,12,24,Kallakurichi,21.93,0,97.8
2020,12,25,Kallakurichi,21.57,0,97.87
2020,12,26,Kallakurichi,20.78,0,97.95
2020,12,27,Kallakurichi,21.34,0,97.89
2020,12,28,Kallakurichi,21.33,0,97.85
2020,12,29,Kallakurichi,22.45,1.24,97.81
2020,12,30,Kallakurichi,23.31,6.76,97.78
2020,12,31,Kallakurichi,23.42,8.36,97.86
2021,1,1,Kallakurichi,21.94,0.47,97.96
2021,1,2,Kallakurichi,22.23,2.08,97.9
2021,1,3,Kallakurichi,23.51,5.41,97.78
2021,1,4,Kallakurichi,23.85,0.77,97.8
2021,1,5,Kallakurichi,23.24,3.66,97.83
2021,1,6,Kallakurichi,23.04,14.29,97.75
2021,1,7,Kallakurichi,24.01,8.48,97.63
2021,1,8,Kallakurichi,24.49,4.48,97.57
2021,1,9,Kallakurichi,23.52,1.73,97.66
2021,1,10,Kallakurichi,23.1,4.41,97.72
2021,1,11,Kallakurichi,22.95,13.32,97.83
2021,1,12,Kallakurichi,22.62,13.98,97.81
2021,1,13,Kallakurichi,23.07,9.21,97.82
2021,1,14,Kallakurichi,22.97,11.05,97.79
2021,1,15,Kallakurichi,23.06,3.43,97.79
2021,1,16,Kallakurichi,22.65,0.04,97.75
2021,1,17,Kallakurichi,21.53,0,97.83
2021,1,18,Kallakurichi,21.27,0,97.93
2021,1,19,Kallakurichi,21.5,0,97.89
2021,1,20,Kallakurichi,22.86,0.17,97.89
2021,1,21,Kallakurichi,24.1,0.36,97.85
2021,1,22,Kallakurichi,24.74,0.07,97.83
2021,1,23,Kallakurichi,23.5,0.04,97.9
2021,1,24,Kallakurichi,22.65,0,97.97
2021,1,25,Kallakurichi,22.23,0,98.02
2021,1,26,Kallakurichi,21.31,0,97.98
2021,1,27,Kallakurichi,21.4,0,98.01
2021,1,28,Kallakurichi,22.23,0,98
2021,1,29,Kallakurichi,22.94,0.17,98.02
2021,1,30,Kallakurichi,23.27,0,97.96
2021,1,31,Kallakurichi,23.07,0,98.01
2021,2,1,Kallakurichi,22.63,0.01,98.15
2021,2,2,Kallakurichi,23.15,0,98.15
2021,2,3,Kallakurichi,23.19,0,98.1
2021,2,4,Kallakurichi,22.73,0,98.1
2021,2,5,Kallakurichi,22.41,0,98.01
2021,2,6,Kallakurichi,22.23,0,97.94
2021,2,7,Kallakurichi,21.74,0,97.95
2021,2,8,Kallakurichi,22.05,0,98.03
2021,2,9,Kallakurichi,22.01,0,97.98
2021,2,10,Kallakurichi,21.53,0,97.93
2021,2,11,Kallakurichi,21.43,0,97.88
2021,2,12,Kallakurichi,22.04,0,97.95
2021,2,13,Kallakurichi,22.67,0,98.01
2021,2,14,Kallakurichi,23.17,0,98
2021,2,15,Kallakurichi,24.37,0,97.87
2021,2,16,Kallakurichi,24.92,0,97.85
2021,2,17,Kallakurichi,24.73,0,97.84
2021,2,18,Kallakurichi,24.65,0,97.96
2021,2,19,Kallakurichi,25.44,0.25,97.95
2021,2,20,Kallakurichi,25.62,1.51,97.88
2021,2,21,Kallakurichi,24.96,10.25,97.94
2021,2,22,Kallakurichi,25.65,0.64,98.04
2021,2,23,Kallakurichi,25.89,0,97.92
2021,2,24,Kallakurichi,25.55,0,97.86
2021,2,25,Kallakurichi,25.9,0,97.82
2021,2,26,Kallakurichi,26.1,0,97.69
2021,2,27,Kallakurichi,26.53,0,97.63
2021,2,28,Kallakurichi,25.77,0,97.71
2021,3,1,Kallakurichi,26.3,0,97.97
2021,3,2,Kallakurichi,26.09,0,97.99
2021,3,3,Kallakurichi,25.61,0,97.9
2021,3,4,Kallakurichi,25.65,0,97.92
2021,3,5,Kallakurichi,26.08,0,98.01
2021,3,6,Kallakurichi,27.36,0,97.97
2021,3,7,Kallakurichi,27.67,0,97.88
2021,3,8,Kallakurichi,28.08,0,97.93
2021,3,9,Kallakurichi,28.3,0,97.99
2021,3,10,Kallakurichi,28.29,1.72,97.98
2021,3,11,Kallakurichi,27.91,1.08,97.97
2021,3,12,Kallakurichi,27.51,0.04,98.05
2021,3,13,Kallakurichi,27.35,0,98.01
2021,3,14,Kallakurichi,27.75,0,97.87
2021,3,15,Kallakurichi,28.45,0,97.77
2021,3,16,Kallakurichi,28.81,0,97.78
2021,3,17,Kallakurichi,28.32,0,97.72
2021,3,18,Kallakurichi,27.13,0,97.75
2021,3,19,Kallakurichi,27.8,0,97.71
2021,3,20,Kallakurichi,28.95,0,97.59
2021,3,21,Kallakurichi,28.85,0,97.58
2021,3,22,Kallakurichi,29.4,0.04,97.71
2021,3,23,Kallakurichi,29.75,0,97.76
2021,3,24,Kallakurichi,29.44,0,97.76
2021,3,25,Kallakurichi,29.13,0,97.71
2021,3,26,Kallakurichi,29.64,0.03,97.66
2021,3,27,Kallakurichi,30.73,0,97.61
2021,3,28,Kallakurichi,31.09,0.01,97.57
2021,3,29,Kallakurichi,31.76,0,97.54
2021,3,30,Kallakurichi,32.79,0,97.37
2021,3,31,Kallakurichi,34.83,0,97.24
2021,4,1,Kallakurichi,35.11,0.01,97.17
2021,4,2,Kallakurichi,35.89,0,97.22
2021,4,3,Kallakurichi,35.53,0,97.3
2021,4,4,Kallakurichi,36.07,0.57,97.4
2021,4,5,Kallakurichi,34.74,0.09,97.51
2021,4,6,Kallakurichi,32.37,0.2,97.69
2021,4,7,Kallakurichi,32.2,0,97.76
2021,4,8,Kallakurichi,31.76,0,97.6
2021,4,9,Kallakurichi,31.98,0,97.54
2021,4,10,Kallakurichi,32.65,0.01,97.66
2021,4,11,Kallakurichi,32.55,0.29,97.79
2021,4,12,Kallakurichi,32.24,2.1,97.84
2021,4,13,Kallakurichi,32.4,0.57,97.8
2021,4,14,Kallakurichi,30.28,6.6,97.74
2021,4,15,Kallakurichi,27.68,8.96,97.76
2021,4,16,Kallakurichi,29.65,1.58,97.67
2021,4,17,Kallakurichi,30.83,0.04,97.68
2021,4,18,Kallakurichi,31.99,0.05,97.75
2021,4,19,Kallakurichi,32.3,0.16,97.56
2021,4,20,Kallakurichi,32.14,1,97.49
2021,4,21,Kallakurichi,31.98,1.37,97.62
2021,4,22,Kallakurichi,32.76,0.1,97.62
2021,4,23,Kallakurichi,32.6,7.02,97.61
2021,4,24,Kallakurichi,29.08,6.02,97.62
2021,4,25,Kallakurichi,30.94,1.57,97.59
2021,4,26,Kallakurichi,30.73,0.05,97.55
2021,4,27,Kallakurichi,30.27,0,97.62
2021,4,28,Kallakurichi,31.3,0,97.64
2021,4,29,Kallakurichi,32.48,0.01,97.56
2021,4,30,Kallakurichi,32.01,0.51,97.49
2021,5,1,Kallakurichi,31.19,1.2,97.54
2021,5,2,Kallakurichi,31.82,0.19,97.55
2021,5,3,Kallakurichi,32.48,1.43,97.49
2021,5,4,Kallakurichi,31.89,3,97.46
2021,5,5,Kallakurichi,32.19,0.69,97.48
2021,5,6,Kallakurichi,33.23,0.12,97.54
2021,5,7,Kallakurichi,32.08,0.72,97.65
2021,5,8,Kallakurichi,30.89,0.6,97.58
2021,5,9,Kallakurichi,32,0.14,97.46
2021,5,10,Kallakurichi,33.24,0.02,97.4
2021,5,11,Kallakurichi,34.24,0.18,97.36
2021,5,12,Kallakurichi,33.92,3.47,97.25
2021,5,13,Kallakurichi,32.15,6.52,97.21
2021,5,14,Kallakurichi,32.36,2.87,97.15
2021,5,15,Kallakurichi,29.63,0.43,97.16
2021,5,16,Kallakurichi,29.65,0.8,97.25
2021,5,17,Kallakurichi,32.33,2.55,97.35
2021,5,18,Kallakurichi,31.31,1.62,97.41
2021,5,19,Kallakurichi,28.73,50.49,97.38
2021,5,20,Kallakurichi,27.02,42.21,97.46
2021,5,21,Kallakurichi,27.01,4.84,97.55
2021,5,22,Kallakurichi,27.99,1.66,97.43
2021,5,23,Kallakurichi,29.76,0.36,97.41
2021,5,24,Kallakurichi,29.53,0.01,97.43
2021,5,25,Kallakurichi,27.95,8.85,97.34
2021,5,26,Kallakurichi,28.3,7.31,97.26
2021,5,27,Kallakurichi,29.75,0.01,97.29
2021,5,28,Kallakurichi,30.58,0,97.35
2021,5,29,Kallakurichi,30.55,0,97.42
2021,5,30,Kallakurichi,30.8,0.62,97.38
2021,5,31,Kallakurichi,30.44,0.02,97.25
2021,6,1,Kallakurichi,31.19,1.01,97.25
2021,6,2,Kallakurichi,31.83,5.83,97.29
2021,6,3,Kallakurichi,28.82,4.66,97.41
2021,6,4,Kallakurichi,27.3,2.64,97.52
2021,6,5,Kallakurichi,26.71,11.2,97.55
2021,6,6,Kallakurichi,29.56,0.15,97.47
2021,6,7,Kallakurichi,29.48,0.41,97.45
2021,6,8,Kallakurichi,29.83,1,97.39
2021,6,9,Kallakurichi,29.33,1.82,97.32
2021,6,10,Kallakurichi,30.08,0.22,97.2
2021,6,11,Kallakurichi,28.57,0,97.28
2021,6,12,Kallakurichi,29.01,2.07,97.31
2021,6,13,Kallakurichi,28.69,0.06,97.29
2021,6,14,Kallakurichi,27.83,0.06,97.27
2021,6,15,Kallakurichi,28.98,0.02,97.22
2021,6,16,Kallakurichi,28.73,0.05,97.33
2021,6,17,Kallakurichi,29.23,0.01,97.42
2021,6,18,Kallakurichi,29.06,0,97.51
2021,6,19,Kallakurichi,28.57,0.02,97.64
2021,6,20,Kallakurichi,29.19,0,97.62
2021,6,21,Kallakurichi,29.81,0.47,97.51
2021,6,22,Kallakurichi,28.69,3.75,97.44
2021,6,23,Kallakurichi,27.51,10.01,97.47
2021,6,24,Kallakurichi,28.11,1.57,97.48
2021,6,25,Kallakurichi,29.61,0,97.36
2021,6,26,Kallakurichi,29.05,1.19,97.32
2021,6,27,Kallakurichi,28.16,0.43,97.46
2021,6,28,Kallakurichi,27.96,0.33,97.43
2021,6,29,Kallakurichi,29.98,3.67,97.37
2021,6,30,Kallakurichi,29.67,3.46,97.34
2021,7,1,Kallakurichi,27.92,28.27,97.27
2021,7,2,Kallakurichi,27.8,6.04,97.34
2021,7,3,Kallakurichi,27.2,3.24,97.42
